split,fold,epoch,batch,batch_size,batch_time_seconds,epoch_accumulated_time_seconds,total_accumulated_time_seconds,loss,precision,accuracy,recall,f1,learning_rate,difficulty_mean,difficulty_min,difficulty_max,difficulty_labels
test,0,1,1,32,0.7757059299910907,0.8335420380026335,0.8341781979979714,0.6551023125648499,0.9032258064516129,0.8125,0.5714285714285714,0.5714285714285714,5e-06,1.125,0.0,2.0,medium|easy|hard
test,0,1,2,32,0.5261399610026274,1.3814584710053168,1.382094375003362,0.685743510723114,0.28125,0.5625,0.5,0.36,1e-05,1.125,0.0,2.0,medium|easy|hard
test,0,1,3,32,0.5286462410003878,1.9105554980051238,1.9111914099921705,0.6897104978561401,0.23333333333333334,0.4375,0.4375,0.30434782608695654,1.5000000000000002e-05,0.8125,0.0,2.0,medium|easy|hard
test,0,1,4,14,0.27490756900806446,2.1859617559966864,2.1865976720000617,0.6937462091445923,0.2857142857142857,0.5714285714285714,0.5,0.36363636363636365,2e-05,0.9285714626312256,0.0,2.0,hard|easy|medium
test,0,2,1,32,0.5312678350019269,0.6077666850032983,3.078545434997068,0.6581393480300903,0.359375,0.71875,0.5,0.41818181818181815,1.9444444444444445e-05,1.21875,0.0,2.0,hard|medium|easy
test,0,2,2,32,0.5288667630084092,1.1372533190005925,3.6080318140011514,0.7062883377075195,0.25,0.5,0.5,0.3333333333333333,1.888888888888889e-05,1.0,0.0,2.0,medium|hard|easy
test,0,2,3,32,0.5286289580108132,1.6663529780053068,4.137131461000536,0.678220272064209,0.3125,0.625,0.5,0.38461538461538464,1.8333333333333333e-05,0.90625,0.0,2.0,easy|hard|medium
test,0,2,4,14,0.27293678499700036,1.9397298380063148,4.4105083199974615,0.6751232743263245,0.2857142857142857,0.5714285714285714,0.5,0.36363636363636365,1.7777777777777777e-05,0.785714328289032,0.0,2.0,hard|medium|easy
test,0,3,1,32,0.5312264340027468,0.6079985719989054,5.321458570993855,0.6155624389648438,0.40625,0.8125,0.5,0.4482758620689655,1.7222222222222224e-05,0.90625,0.0,2.0,hard|medium|easy
test,0,3,2,32,0.5284355610056082,1.1370709140028339,5.850530844996683,0.6890048384666443,0.265625,0.53125,0.5,0.3469387755102041,1.6666666666666667e-05,1.15625,0.0,2.0,medium|easy|hard
test,0,3,3,32,0.5279247150028823,1.6654186619998654,6.378878664996591,0.7039344310760498,0.25,0.5,0.5,0.3333333333333333,1.6111111111111115e-05,0.96875,0.0,2.0,easy|hard|medium
test,0,3,4,14,0.2741245260112919,1.9399681960057933,6.653428135992726,0.6683745980262756,0.2857142857142857,0.5714285714285714,0.5,0.36363636363636365,1.555555555555556e-05,1.0,0.0,2.0,easy|hard|medium
test,0,4,1,32,0.531248505008989,0.6097286299918778,7.557310841002618,0.6702094078063965,0.28125,0.5625,0.5,0.36,1.5000000000000002e-05,0.9375,0.0,2.0,hard|medium|easy
test,0,4,2,32,0.5297922610043315,1.1401089409919223,8.087689441003022,0.6207151412963867,0.328125,0.65625,0.5,0.39622641509433965,1.4444444444444446e-05,1.125,0.0,2.0,easy|hard|medium
test,0,4,3,32,0.5291904990008334,1.6697606239904417,8.617341121993377,0.6519325971603394,0.328125,0.65625,0.5,0.39622641509433965,1.388888888888889e-05,1.0,0.0,2.0,medium|easy|hard
