split,fold,epoch,batch,batch_size,batch_time_seconds,epoch_accumulated_time_seconds,total_accumulated_time_seconds,loss,precision,accuracy,recall,f1,learning_rate,difficulty_mean,difficulty_min,difficulty_max,difficulty_labels
test,0,1,1,32,0.7693332490016473,0.8294437089934945,0.8300388060015393,0.6764183044433594,0.8448275862068966,0.71875,0.625,0.6081632653061224,3.125e-07,1.09375,0.0,2.0,medium|easy|hard
test,0,1,2,32,0.5256518620008137,1.3767206129996339,1.3773157749965321,0.7081780433654785,0.203125,0.40625,0.5,0.28888888888888886,6.25e-07,1.0,0.0,2.0,medium|easy|hard
test,0,1,3,32,0.5287094060040545,1.905994347995147,1.9065895189996809,0.7044131755828857,0.25,0.46875,0.4411764705882353,0.3191489361702128,9.375000000000001e-07,1.0625,0.0,2.0,medium|hard|easy
test,0,1,4,32,0.5284224560018629,2.4350015170057304,2.4355966900038766,0.6834837198257446,0.25,0.5,0.5,0.3333333333333333,1.25e-06,1.0,0.0,2.0,medium|easy|hard
test,0,1,5,32,0.5279623019887367,2.9635186469968176,2.9641138370061526,0.7087690830230713,0.28125,0.5625,0.5,0.36,1.5625e-06,1.0,0.0,2.0,easy|hard|medium
test,0,1,6,32,0.5283497880009236,3.492504602007102,3.493099801999051,0.69730544090271,0.2903225806451613,0.5625,0.47368421052631576,0.36,1.8750000000000003e-06,0.75,0.0,2.0,easy|hard|medium
test,0,1,7,32,0.5286633110081311,4.021725440004957,4.022320624004351,0.7141128778457642,0.3563218390804598,0.375,0.4493927125506073,0.3073593073593074,2.1875000000000002e-06,0.9375,0.0,2.0,easy|medium|hard
test,0,1,8,32,0.5278176349966088,4.550139215993113,4.550734431002638,0.6970123052597046,0.45977011494252873,0.5625,0.4858299595141701,0.4166666666666667,2.5e-06,0.84375,0.0,2.0,hard|medium|easy
test,0,1,9,32,0.5296408060094109,5.080332883997471,5.080928003008012,0.6912325024604797,0.7419354838709677,0.5,0.5294117647058824,0.3816425120772947,2.8125e-06,1.03125,0.0,2.0,easy|hard|medium
test,0,1,10,32,0.528985274999286,5.609861870994791,5.6104570269963006,0.7084033489227295,0.7419354838709677,0.5,0.5294117647058824,0.3816425120772947,3.125e-06,1.09375,0.0,2.0,hard|medium|easy
test,0,1,11,32,0.5284103750018403,6.138873079005862,6.139468231995124,0.7089725732803345,0.7166666666666667,0.46875,0.5526315789473684,0.39756367663344405,3.4375e-06,0.90625,0.0,2.0,easy|hard|medium
test,0,1,12,32,0.5287806450069183,6.668210788004217,6.668805994995637,0.6914750337600708,0.7413793103448276,0.53125,0.5833333333333334,0.4684385382059801,3.7500000000000005e-06,1.0,0.0,2.0,easy|hard|medium
test,0,1,13,32,0.5294224359968212,7.198175508005079,7.19877065300534,0.6928848028182983,0.31666666666666665,0.59375,0.4523809523809524,0.37254901960784315,4.0625000000000005e-06,1.09375,0.0,2.0,medium|hard|easy
test,0,1,14,32,0.5285949690005509,7.727338921002229,7.727934070993797,0.6743409633636475,0.3387096774193548,0.65625,0.4772727272727273,0.39622641509433965,4.3750000000000005e-06,0.875,0.0,2.0,medium|hard|easy
test,0,1,15,32,0.5284007680020295,8.256287092997809,8.256882235000376,0.6909575462341309,0.7580645161290323,0.53125,0.53125,0.3992490613266583,4.6875000000000004e-06,0.84375,0.0,2.0,easy|medium|hard
test,0,1,16,32,0.5294255399930989,8.786183524993248,8.786778699999559,0.7024613618850708,0.23333333333333334,0.4375,0.4375,0.30434782608695654,5e-06,0.84375,0.0,2.0,easy|hard|medium
test,0,1,17,32,0.5293206490023294,9.316058351003448,9.316653503003181,0.6870846748352051,0.5777777777777777,0.5625,0.5411764705882353,0.49090909090909085,5.3125e-06,0.875,0.0,2.0,easy|medium|hard
test,0,1,18,32,0.528956760012079,9.84551551900222,9.846110594997299,0.6930210590362549,0.5037037037037037,0.4375,0.5020242914979757,0.4,5.625e-06,1.1875,0.0,2.0,medium|easy|hard
test,0,1,19,32,0.5296849919977831,10.37573456800601,10.37632972499705,0.6948397159576416,0.6896551724137931,0.4375,0.5714285714285714,0.4,5.9375e-06,1.0625,0.0,2.0,easy|hard|medium
test,0,1,20,32,0.5291850279900245,10.90542366700538,10.90601883600175,0.6947039365768433,0.45,0.46875,0.45686274509803926,0.4420512820512821,6.25e-06,0.53125,0.0,2.0,easy|medium|hard
test,0,1,21,32,0.5289234649972059,11.434858827997232,11.43545397100388,0.7018753290176392,0.5,0.5,0.5,0.4181818181818182,6.5625e-06,0.90625,0.0,2.0,medium|easy|hard
test,0,1,22,32,0.5290365070104599,11.964457727997797,11.965052895000554,0.6912030577659607,0.5416666666666667,0.53125,0.5392156862745098,0.5270935960591133,6.875e-06,0.96875,0.0,2.0,hard|easy|medium
test,0,1,23,32,0.5298821230098838,12.4949007719988,12.495495930998004,0.6783244609832764,0.5857142857142856,0.59375,0.5595238095238095,0.539313399778516,7.1875e-06,0.9375,0.0,2.0,easy|hard|medium
