split,fold,epoch,batch,batch_size,batch_time_seconds,epoch_accumulated_time_seconds,total_accumulated_time_seconds,loss,precision,accuracy,recall,f1,learning_rate,difficulty_mean,difficulty_min,difficulty_max,difficulty_labels
test,0,1,1,32,0.7751685539842583,0.8362298459978774,0.8368530389852822,0.721900224685669,0.6935483870967742,0.40625,0.525,0.3266888150609081,8e-08,1.09375,0.0,2.0,medium|hard|easy
test,0,1,2,32,0.5256316419981886,1.383730822999496,1.384354064008221,0.7151930928230286,0.24193548387096775,0.46875,0.46875,0.3191489361702128,1.6e-07,0.875,0.0,2.0,easy|hard|medium
test,0,1,3,32,0.527577316010138,1.91185921698343,1.9124824329919647,0.7296033501625061,0.24193548387096775,0.46875,0.46875,0.3191489361702128,2.4000000000000003e-07,1.0625,0.0,2.0,hard|easy|medium
test,0,1,4,32,0.5273137059994042,2.439754274004372,2.440377480990719,0.6940381526947021,0.7419354838709677,0.5,0.5294117647058824,0.3816425120772947,3.2e-07,1.125,0.0,2.0,medium|hard|easy
test,0,1,5,32,0.52857109499746,2.968851232988527,2.9694744309817906,0.7047032117843628,0.28125,0.5625,0.5,0.36,4.0000000000000003e-07,1.21875,0.0,2.0,hard|medium|easy
test,0,1,6,32,0.5280161589907948,3.4974355369922705,3.4980587940081023,0.7069146037101746,0.25,0.5,0.5,0.3333333333333333,4.800000000000001e-07,0.78125,0.0,2.0,medium|hard|easy
test,0,1,7,32,0.5286553390033077,4.02674013399519,4.027363334986148,0.7147036790847778,0.25,0.46875,0.4411764705882353,0.3191489361702128,5.6e-07,0.78125,0.0,2.0,hard|medium|easy
test,0,1,8,32,0.5308238290017471,4.558128037984716,4.5587512599886395,0.7006049156188965,0.265625,0.53125,0.5,0.3469387755102041,6.4e-07,0.90625,0.0,2.0,hard|easy|medium
test,0,1,9,32,0.5297081090102438,5.088381309004035,5.089004459005082,0.692196249961853,0.27419354838709675,0.53125,0.4722222222222222,0.3469387755102041,7.2e-07,0.9375,0.0,2.0,hard|easy|medium
test,0,1,10,32,0.5287417130020913,5.617629129992565,5.618252288986696,0.7180109024047852,0.25806451612903225,0.5,0.47058823529411764,0.3333333333333333,8.000000000000001e-07,1.0,0.0,2.0,medium|easy|hard
test,0,1,11,32,0.53095513000153,6.1491527979960665,6.149775950994808,0.710232138633728,0.21875,0.4375,0.5,0.30434782608695654,8.8e-07,0.9375,0.0,2.0,easy|hard|medium
test,0,1,12,32,0.5293710340047255,6.679052383988164,6.679675541003235,0.6555697917938232,0.328125,0.65625,0.5,0.39622641509433965,9.600000000000001e-07,1.03125,0.0,2.0,medium|easy|hard
test,0,1,13,32,0.5297656210022978,7.209363177011255,7.209986329980893,0.6756470203399658,0.5357142857142857,0.5625,0.5158730158730158,0.45893719806763283,1.04e-06,0.96875,0.0,2.0,medium|easy|hard
test,0,1,14,32,0.5289183639979456,7.7388342510093935,7.739457404008135,0.7155141830444336,0.48333333333333334,0.46875,0.49607843137254903,0.36374269005847953,1.12e-06,0.96875,0.0,2.0,hard|medium|easy
test,0,1,15,32,0.5309126260108314,8.270299884985434,8.270923036994645,0.7040392160415649,0.7833333333333333,0.59375,0.5666666666666667,0.4793491864831039,1.2000000000000002e-06,0.71875,0.0,2.0,easy|medium|hard
test,0,1,16,32,0.5296232239925303,8.800453650997952,8.801076878007734,0.718738317489624,0.2413793103448276,0.4375,0.4117647058823529,0.30434782608695654,1.28e-06,0.875,0.0,2.0,hard|medium|easy
test,0,1,17,32,0.5296716359735001,9.33069861898548,9.331321764999302,0.723879337310791,0.20967741935483872,0.40625,0.4642857142857143,0.28888888888888886,1.3600000000000001e-06,1.0625,0.0,2.0,hard|easy|medium
test,0,1,18,32,0.5312194480211474,9.86247142200591,9.863094634987647,0.6861917972564697,0.265625,0.53125,0.5,0.3469387755102041,1.44e-06,0.96875,0.0,2.0,easy|hard|medium
test,0,1,19,32,0.5312061340082437,10.394213090999983,10.394836318999296,0.6468480229377747,0.48214285714285715,0.65625,0.4903381642512077,0.46907993966817496,1.52e-06,1.25,0.0,2.0,medium|hard|easy
test,0,1,20,32,0.5303892299998552,10.925170325994259,10.92579356598435,0.7512152791023254,0.15517241379310345,0.28125,0.375,0.21951219512195122,1.6000000000000001e-06,1.0625,0.0,2.0,medium|hard|easy
test,0,1,21,32,0.5311699010198936,11.456787347007776,11.457410503993742,0.6571915149688721,0.44642857142857145,0.59375,0.474025974025974,0.4340136054421769,1.6800000000000002e-06,0.96875,0.0,2.0,medium|easy|hard
test,0,1,22,32,0.5302935450163204,11.987589397991542,11.988212558004307,0.6769641041755676,0.27419354838709675,0.53125,0.4722222222222222,0.3469387755102041,1.76e-06,0.875,0.0,2.0,hard|medium|easy
test,0,1,23,32,0.5294315370265394,12.517587206995813,12.518210367008578,0.679401159286499,0.45512820512820507,0.53125,0.4716599190283401,0.43859649122807015,1.8400000000000002e-06,0.78125,0.0,2.0,easy|medium|hard
test,0,1,24,32,0.5309250070131384,13.049027850996936,13.049651004985208,0.6637022495269775,0.8166666666666667,0.65625,0.5769230769230769,0.5210884353741496,1.9200000000000003e-06,0.875,0.0,2.0,easy|medium|hard
test,0,1,25,32,0.5312772289908025,13.580909871991025,13.581533044984099,0.7023155689239502,0.27419354838709675,0.53125,0.4722222222222222,0.3469387755102041,2.0000000000000003e-06,0.84375,0.0,2.0,medium|hard|easy
test,0,1,26,32,0.530560457991669,14.111977824009955,14.11260098600178,0.7275350093841553,0.3563218390804598,0.375,0.4493927125506073,0.3073593073593074,2.08e-06,1.15625,0.0,2.0,easy|hard|medium
test,0,1,27,32,0.5309594530262984,14.643479296006262,14.644102432997897,0.6948457956314087,0.2903225806451613,0.5625,0.47368421052631576,0.36,2.16e-06,1.25,0.0,2.0,hard|medium|easy
test,0,1,28,32,0.5315276870096568,15.175529608008219,15.176152753003407,0.6732820272445679,0.8064516129032258,0.625,0.5384615384615384,0.4514285714285714,2.24e-06,0.875,0.0,2.0,medium|easy|hard
test,0,1,29,32,0.5310147049895022,15.70702067000093,15.70764382998459,0.6831386089324951,0.7833333333333333,0.59375,0.5666666666666667,0.4793491864831039,2.3200000000000002e-06,0.78125,0.0,2.0,easy|medium|hard
test,0,1,30,32,0.5300854210217949,16.23766251798952,16.238285667001037,0.7008035182952881,0.4613526570048309,0.46875,0.46875,0.4420512820512821,2.4000000000000003e-06,0.8125,0.0,2.0,medium|easy|hard
